State,Week,Salesforce,Email,Website,TV,Meta,Instagram,Influencer,Year,Month,Quarter,Week_Number,Month_End,Quarter_End,Festival,Holiday,Sales
Bihar,2023-10-09,2523.0,41639.0,127266.0,625.0,1405086.0,1139515.0,33.0,2023,10,4,41,False,False,1,1,1104
Bihar,2023-10-16,2795.0,42047.0,76246.0,292.0,1539947.0,2196292.0,6.0,2023,10,4,42,False,False,1,1,1096
Bihar,2023-10-23,2726.0,33463.0,28780.0,648.0,3225882.0,633614.0,16.0,2023,10,4,43,False,False,1,1,1092
Bihar,2023-10-30,3134.0,49367.0,109558.0,560.0,2194032.0,2013681.0,9.0,2023,10,4,44,True,False,1,1,1163
Bihar,2023-11-06,690.0,29152.0,28519.0,306.0,1356118.0,1201115.0,13.0,2023,11,4,45,False,False,1,1,1124
Bihar,2023-11-13,2912.0,3841.0,106975.0,418.0,1606688.0,1269821.0,3.0,2023,11,4,46,False,False,1,1,1108
Bihar,2023-11-20,579.0,32546.0,71076.0,491.0,408289.0,663465.0,37.0,2023,11,4,47,False,False,1,1,1091
Bihar,2023-11-27,1749.0,41018.0,125647.0,357.0,1336353.0,2159514.0,37.0,2023,11,4,48,True,False,1,1,1183
Bihar,2023-12-04,2090.0,7598.0,137086.0,326.0,1943078.0,1286230.0,6.0,2023,12,4,49,False,False,1,1,1278
Bihar,2023-12-11,1413.0,7766.0,69713.0,283.0,195453.0,1389419.0,9.0,2023,12,4,50,False,False,1,1,1244
Bihar,2023-12-18,807.0,16094.0,138832.0,179.0,2999278.0,1138168.0,35.0,2023,12,4,51,False,False,1,1,1248
Bihar,2023-12-25,939.0,44306.0,26546.0,117.0,1737053.0,303690.0,18.0,2023,12,4,52,True,True,1,1,1564
Bihar,2024-01-01,2749.0,28653.0,26032.0,287.0,2584491.0,1849208.0,3.0,2024,1,1,1,False,False,1,1,1245
Bihar,2024-01-08,1301.0,50836.0,155060.0,539.0,989864.0,838731.0,6.0,2024,1,1,2,False,False,1,1,1170
Bihar,2024-01-15,1277.0,45726.0,94017.0,231.0,2739001.0,640841.0,16.0,2024,1,1,3,False,False,1,1,1107
Bihar,2024-01-22,3031.0,30009.0,76024.0,201.0,1274570.0,1852652.0,23.0,2024,1,1,4,False,False,1,1,1139
Bihar,2024-01-29,800.0,36145.0,33065.0,283.0,3026084.0,551166.0,26.0,2024,1,1,5,True,False,1,1,1175
Bihar,2024-02-05,3008.0,18951.0,52478.0,431.0,1759111.0,1630625.0,7.0,2024,2,1,6,False,False,0,0,1125
Bihar,2024-02-12,3025.0,7065.0,110301.0,221.0,2116016.0,1164278.0,15.0,2024,2,1,7,False,False,0,0,1143
Bihar,2024-02-19,2102.0,22297.0,130041.0,223.0,765836.0,1892676.0,11.0,2024,2,1,8,False,False,0,0,1098
Bihar,2024-02-26,863.0,31859.0,143833.0,165.0,3234159.0,216927.0,22.0,2024,2,1,9,True,False,0,0,1129
Bihar,2024-03-04,835.0,11599.0,69765.0,284.0,731034.0,1835973.0,14.0,2024,3,1,10,False,False,0,0,1095
Bihar,2024-03-11,1203.0,13553.0,76614.0,222.0,233837.0,616805.0,9.0,2024,3,1,11,False,False,0,0,1100
Bihar,2024-03-18,2041.0,3339.0,34175.0,557.0,1502273.0,2050713.0,32.0,2024,3,1,12,False,False,0,0,1064
Bihar,2024-03-25,829.0,38860.0,22496.0,599.0,2734700.0,894883.0,23.0,2024,3,1,13,True,True,0,0,1332
Bihar,2024-04-01,1692.0,47032.0,74150.0,305.0,3004076.0,119629.0,19.0,2024,4,2,14,False,False,0,0,1168
Bihar,2024-04-08,720.0,43475.0,94740.0,149.0,2803873.0,1194339.0,6.0,2024,4,2,15,False,False,0,0,1143
Bihar,2024-04-15,1935.0,21372.0,25587.0,150.0,1855548.0,226387.0,5.0,2024,4,2,16,False,False,0,0,1039
Bihar,2024-04-22,449.0,31916.0,69880.0,280.0,2990105.0,706460.0,32.0,2024,4,2,17,False,False,0,0,1061
Bihar,2024-04-29,2418.0,50064.0,103811.0,357.0,1665132.0,1706503.0,39.0,2024,4,2,18,True,False,0,0,1107
Bihar,2024-05-06,547.0,31813.0,128467.0,392.0,1621889.0,1357583.0,23.0,2024,5,2,19,False,False,0,0,1086
Bihar,2024-05-13,946.0,17217.0,147044.0,270.0,693942.0,1688788.0,3.0,2024,5,2,20,False,False,0,0,1091
Bihar,2024-05-20,889.0,19325.0,59953.0,297.0,2587799.0,2068136.0,19.0,2024,5,2,21,False,False,0,0,1089
Bihar,2024-05-27,2767.0,38520.0,67434.0,258.0,1116215.0,1150459.0,13.0,2024,5,2,22,True,False,0,0,1139
Bihar,2024-06-03,542.0,24644.0,137785.0,386.0,738650.0,1319774.0,3.0,2024,6,2,23,False,False,0,0,1093
Bihar,2024-06-10,1617.0,43963.0,111339.0,484.0,1282985.0,234260.0,7.0,2024,6,2,24,False,False,0,0,1087
Bihar,2024-06-17,2081.0,45286.0,50250.0,127.0,2011766.0,745373.0,20.0,2024,6,2,25,False,False,0,0,1067
Bihar,2024-06-24,1865.0,4369.0,110156.0,365.0,972411.0,1723387.0,18.0,2024,6,2,26,True,True,0,0,1329
Bihar,2024-07-01,2337.0,38331.0,33334.0,458.0,1248972.0,242589.0,23.0,2024,7,3,27,False,False,0,0,1198
Bihar,2024-07-08,2687.0,20875.0,75780.0,471.0,1159953.0,907215.0,28.0,2024,7,3,28,False,False,0,0,1148
Bihar,2024-07-15,1515.0,28276.0,55023.0,412.0,1990062.0,409585.0,11.0,2024,7,3,29,False,False,0,0,1127
Bihar,2024-07-22,2758.0,15680.0,154928.0,391.0,2357910.0,2021064.0,13.0,2024,7,3,30,False,False,0,0,1112
Bihar,2024-07-29,1298.0,20790.0,15483.0,475.0,2237748.0,1358882.0,27.0,2024,7,3,31,True,False,0,0,1213
Bihar,2024-08-05,3205.0,18920.0,135145.0,310.0,570423.0,1545034.0,9.0,2024,8,3,32,False,False,1,1,1131
Bihar,2024-08-12,1833.0,5088.0,51348.0,413.0,1212854.0,1632772.0,5.0,2024,8,3,33,False,False,1,1,1090
Bihar,2024-08-19,2494.0,41269.0,15674.0,278.0,2153304.0,605551.0,33.0,2024,8,3,34,False,False,1,1,1081
Bihar,2024-08-26,2892.0,9664.0,106512.0,343.0,804663.0,215056.0,10.0,2024,8,3,35,True,False,1,1,1117
Bihar,2024-09-02,2657.0,21164.0,109122.0,171.0,346750.0,993421.0,6.0,2024,9,3,36,False,False,0,0,1063
Bihar,2024-09-09,2824.0,12135.0,31115.0,295.0,1133666.0,518888.0,29.0,2024,9,3,37,False,False,0,0,1067
Bihar,2024-09-16,1924.0,10533.0,15979.0,180.0,2247612.0,823979.0,22.0,2024,9,3,38,False,False,0,0,1088
Bihar,2024-09-23,513.0,21044.0,26613.0,227.0,2201547.0,817466.0,7.0,2024,9,3,39,False,False,0,0,1096
Bihar,2024-09-30,1800.0,47988.0,69930.0,332.0,534922.0,1852563.0,33.0,2024,9,3,40,True,True,0,0,1332
Bihar,2024-10-07,908.0,49241.0,29675.0,377.0,2241847.0,819013.0,11.0,2024,10,4,41,False,False,1,1,1158
Bihar,2024-10-14,2932.0,21455.0,112763.0,618.0,736617.0,442419.0,27.0,2024,10,4,42,False,False,1,1,1145
Bihar,2024-10-21,1067.0,27554.0,21690.0,117.0,2442909.0,2246999.0,26.0,2024,10,4,43,False,False,1,1,1138
Bihar,2024-10-28,1041.0,51294.0,125266.0,595.0,1897559.0,213720.0,33.0,2024,10,4,44,True,False,1,1,1171
Bihar,2024-11-04,1102.0,14201.0,137748.0,283.0,524793.0,559630.0,29.0,2024,11,4,45,False,False,1,1,1114
Bihar,2024-11-11,2228.0,49268.0,114774.0,499.0,1222566.0,880482.0,28.0,2024,11,4,46,False,False,1,1,1124
Bihar,2024-11-18,2024.0,7823.0,147863.0,474.0,2683774.0,243795.0,3.0,2024,11,4,47,False,False,1,1,1104
Bihar,2024-11-25,3104.0,13756.0,147152.0,634.0,1480031.0,2115132.0,37.0,2024,11,4,48,True,False,1,1,1127
Bihar,2024-12-02,1580.0,19311.0,17178.0,162.0,2277021.0,893340.0,6.0,2024,12,4,49,False,False,1,1,1212
Bihar,2024-12-09,1197.0,4431.0,60190.0,633.0,2464595.0,1853118.0,11.0,2024,12,4,50,False,False,1,1,1251
Bihar,2024-12-16,530.0,42897.0,121066.0,137.0,225175.0,404612.0,18.0,2024,12,4,51,False,False,1,1,1242
Bihar,2024-12-23,409.0,44857.0,59850.0,583.0,3036203.0,1270357.0,13.0,2024,12,4,52,False,False,1,1,1264
Bihar,2024-12-30,1458.0,21537.0,117729.0,460.0,1177065.0,387037.0,24.0,2024,12,4,1,True,True,1,1,1502
Bihar,2025-01-06,3038.0,43917.0,123138.0,366.0,2605427.0,621959.0,3.0,2025,1,1,2,False,False,1,1,1262
Bihar,2025-01-13,1887.0,40761.0,155550.0,321.0,1586139.0,1015059.0,19.0,2025,1,1,3,False,False,1,1,1185
Bihar,2025-01-20,2945.0,42190.0,58428.0,154.0,1930128.0,2033023.0,15.0,2025,1,1,4,False,False,1,1,1119
Bihar,2025-01-27,679.0,42253.0,61049.0,542.0,1255126.0,789090.0,26.0,2025,1,1,5,True,False,1,1,1173
Bihar,2025-02-03,656.0,30929.0,13933.0,501.0,2792054.0,1791692.0,22.0,2025,2,1,6,False,False,0,0,1067
Bihar,2025-02-10,2774.0,8074.0,51970.0,616.0,496340.0,309101.0,29.0,2025,2,1,7,False,False,0,0,1064
Bihar,2025-02-17,694.0,48220.0,51244.0,503.0,2925885.0,666441.0,7.0,2025,2,1,8,False,False,0,0,1074
Bihar,2025-02-24,538.0,32667.0,76368.0,626.0,776920.0,1455222.0,37.0,2025,2,1,9,True,False,0,0,1125
Bihar,2025-03-03,1545.0,47122.0,71723.0,588.0,2885460.0,1151020.0,16.0,2025,3,1,10,False,False,0,0,1127
Bihar,2025-03-10,3035.0,49979.0,135118.0,336.0,206631.0,1225801.0,15.0,2025,3,1,11,False,False,0,0,1157
Bihar,2025-03-17,2362.0,11845.0,123064.0,488.0,172970.0,1620641.0,22.0,2025,3,1,12,False,False,0,0,1091
Bihar,2025-03-24,673.0,22465.0,116483.0,248.0,420400.0,276394.0,7.0,2025,3,1,13,False,False,0,0,1068
Bihar,2025-03-31,2784.0,12108.0,11157.0,538.0,1839354.0,1659075.0,32.0,2025,3,1,14,True,True,0,0,1325
Bihar,2025-04-07,2802.0,5115.0,79068.0,436.0,960856.0,2033097.0,11.0,2025,4,2,15,False,False,0,0,1216
Bihar,2025-04-14,2680.0,50341.0,116629.0,344.0,1995435.0,1817029.0,36.0,2025,4,2,16,False,False,0,0,1116
Bihar,2025-04-21,2971.0,48211.0,46008.0,447.0,2688307.0,740617.0,7.0,2025,4,2,17,False,False,0,0,1107
Bihar,2025-04-28,1075.0,48629.0,72257.0,254.0,214709.0,888712.0,35.0,2025,4,2,18,True,False,0,0,1209
Bihar,2025-05-05,3192.0,46254.0,116253.0,444.0,1773109.0,2253647.0,16.0,2025,5,2,19,False,False,0,0,1097
Bihar,2025-05-12,1306.0,34650.0,126085.0,362.0,2436564.0,1870394.0,24.0,2025,5,2,20,False,False,0,0,1069
Bihar,2025-05-19,2684.0,28393.0,134819.0,279.0,1454433.0,2186921.0,35.0,2025,5,2,21,False,False,0,0,1085
Bihar,2025-05-26,2047.0,51578.0,72980.0,637.0,3016153.0,2146540.0,6.0,2025,5,2,22,True,False,0,0,1131
Bihar,2025-06-02,2619.0,29881.0,68632.0,137.0,2195948.0,1074639.0,15.0,2025,6,2,23,False,False,0,0,1127
Bihar,2025-06-09,2185.0,34336.0,66121.0,517.0,237741.0,393402.0,37.0,2025,6,2,24,False,False,0,0,1122
Bihar,2025-06-16,2228.0,13059.0,107746.0,218.0,1819512.0,615075.0,7.0,2025,6,2,25,False,False,0,0,1058
Bihar,2025-06-23,2152.0,39487.0,71485.0,224.0,1327937.0,761820.0,5.0,2025,6,2,26,False,False,0,0,1085
Bihar,2025-06-30,2618.0,43080.0,68671.0,188.0,540322.0,1970731.0,22.0,2025,6,2,27,True,True,0,0,1305
Bihar,2025-07-07,2503.0,36119.0,34901.0,159.0,3095261.0,721683.0,2.0,2025,7,3,28,False,False,0,0,1188
Bihar,2025-07-14,774.0,27231.0,80068.0,171.0,824584.0,911835.0,39.0,2025,7,3,29,False,False,0,0,1120
Bihar,2025-07-21,2753.0,12374.0,44948.0,559.0,390102.0,2007525.0,36.0,2025,7,3,30,False,False,0,0,1099
Bihar,2025-07-28,1922.0,4273.0,86827.0,609.0,824268.0,469699.0,9.0,2025,7,3,31,True,False,0,0,1165
Bihar,2025-08-04,1314.0,33589.0,139790.0,423.0,2697877.0,1587842.0,9.0,2025,8,3,32,False,False,1,1,1134
Bihar,2025-08-11,1860.0,36341.0,123346.0,110.0,2001851.0,1337394.0,31.0,2025,8,3,33,False,False,1,1,1126
Bihar,2025-08-18,3156.0,40768.0,80004.0,575.0,2688311.0,2305232.0,22.0,2025,8,3,34,False,False,1,1,1069
Bihar,2025-08-25,2843.0,49554.0,152725.0,432.0,1570267.0,1198303.0,32.0,2025,8,3,35,True,False,1,1,1163
Bihar,2025-09-01,2774.0,27170.0,153121.0,388.0,494978.0,1269479.0,39.0,2025,9,3,36,False,False,0,0,1105
Bihar,2025-09-08,1713.0,43560.0,75099.0,621.0,1339265.0,2004640.0,16.0,2025,9,3,37,False,False,0,0,1109
Bihar,2025-09-15,2632.0,37984.0,121566.0,327.0,753281.0,2321408.0,11.0,2025,9,3,38,False,False,0,0,1063
Bihar,2025-09-22,1491.0,16292.0,60240.0,300.0,1866714.0,1734673.0,24.0,2025,9,3,39,False,False,0,0,1099
Bihar,2025-09-29,2353.0,44349.0,138331.0,530.0,970606.0,1664907.0,26.0,2025,9,3,40,True,True,0,0,1312
Bihar,2025-10-06,2219.0,5233.0,64794.0,391.0,3156761.0,2063048.0,18.0,2025,10,4,41,False,False,1,1,1142
Bihar,2025-10-13,1103.0,32185.0,48005.0,495.0,1306877.0,2294670.0,13.0,2025,10,4,42,False,False,1,1,1129
Bihar,2025-10-20,1151.0,49054.0,29893.0,483.0,1110283.0,1746795.0,11.0,2025,10,4,43,False,False,1,1,1109
Bihar,2025-10-27,564.0,35153.0,133088.0,562.0,3201627.0,757751.0,22.0,2025,10,4,44,True,False,1,1,1143
Bihar,2025-11-03,789.0,48891.0,53634.0,276.0,1753009.0,1539903.0,18.0,2025,11,4,45,False,False,1,1,1150
Bihar,2025-11-10,1630.0,5374.0,128819.0,143.0,661913.0,632102.0,19.0,2025,11,4,46,False,False,1,1,1106
Bihar,2025-11-17,1756.0,28901.0,22986.0,365.0,1628754.0,1222396.0,5.0,2025,11,4,47,False,False,1,1,1092
Bihar,2025-11-24,861.0,41163.0,83328.0,457.0,924643.0,1097817.0,35.0,2025,11,4,48,True,False,1,1,1164
Bihar,2025-12-01,1582.0,34330.0,72701.0,551.0,2365925.0,2312169.0,28.0,2025,12,4,49,False,False,1,1,1225
Bihar,2025-12-08,2117.0,46099.0,74292.0,249.0,1919945.0,1343495.0,36.0,2025,12,4,50,False,False,1,1,1278
Bihar,2025-12-15,1054.0,25452.0,34767.0,510.0,2408506.0,2248693.0,33.0,2025,12,4,51,False,False,1,1,1274
Bihar,2025-12-22,1357.0,36320.0,21153.0,559.0,3063225.0,1910993.0,24.0,2025,12,4,52,False,False,1,1,1272
Bihar,2025-12-29,1440.0,23336.0,60836.0,546.0,2404701.0,2002035.0,13.0,2025,12,4,1,True,True,1,1,1573
Chhattisgarh,2023-01-02,1058.0,26355.0,45499.0,315.0,688020.0,278364.0,15.0,2023,1,1,1,False,False,1,1,402
Chhattisgarh,2023-01-09,829.0,4904.0,72660.0,371.0,437735.0,1060161.0,13.0,2023,1,1,2,False,False,1,1,511
Chhattisgarh,2023-01-16,1441.0,8742.0,44846.0,268.0,1027866.0,384412.0,21.0,2023,1,1,3,False,False,1,1,656
Chhattisgarh,2023-01-23,765.0,4257.0,26658.0,176.0,883367.0,805052.0,6.0,2023,1,1,4,False,False,1,1,722
Chhattisgarh,2023-01-30,941.0,21510.0,28049.0,197.0,638490.0,687141.0,1.0,2023,1,1,5,True,False,1,1,691
Chhattisgarh,2023-02-06,851.0,8133.0,57399.0,295.0,1535115.0,395082.0,3.0,2023,2,1,6,False,False,0,0,607
Chhattisgarh,2023-02-13,526.0,10538.0,42595.0,134.0,1711862.0,1330479.0,5.0,2023,2,1,7,False,False,0,0,623
Chhattisgarh,2023-02-20,1356.0,25344.0,81699.0,249.0,761754.0,1189317.0,15.0,2023,2,1,8,False,False,0,0,642
Chhattisgarh,2023-02-27,613.0,11765.0,42940.0,240.0,1300599.0,800781.0,4.0,2023,2,1,9,True,False,0,0,675
Chhattisgarh,2023-03-06,714.0,5655.0,53622.0,270.0,1846659.0,73952.0,3.0,2023,3,1,10,False,False,0,0,625
Chhattisgarh,2023-03-13,1533.0,2097.0,11367.0,192.0,96405.0,296417.0,9.0,2023,3,1,11,False,False,0,0,658
Chhattisgarh,2023-03-20,1791.0,7960.0,22278.0,293.0,731616.0,353397.0,18.0,2023,3,1,12,False,False,0,0,678
Chhattisgarh,2023-03-27,1332.0,27568.0,77414.0,82.0,1403097.0,1313769.0,10.0,2023,3,1,13,True,True,0,0,770
Chhattisgarh,2023-04-03,1737.0,17135.0,34960.0,296.0,970800.0,580815.0,6.0,2023,4,2,14,False,False,0,0,712
Chhattisgarh,2023-04-10,1635.0,29853.0,41364.0,315.0,1500396.0,120287.0,7.0,2023,4,2,15,False,False,0,0,725
Chhattisgarh,2023-04-17,1018.0,7631.0,55590.0,339.0,929145.0,816142.0,18.0,2023,4,2,16,False,False,0,0,693
Chhattisgarh,2023-04-24,1496.0,11517.0,10859.0,351.0,190921.0,1286062.0,10.0,2023,4,2,17,True,False,0,0,699
Chhattisgarh,2023-05-01,766.0,6151.0,48555.0,170.0,855594.0,783534.0,9.0,2023,5,2,18,False,False,0,0,670
Chhattisgarh,2023-05-08,984.0,12853.0,35079.0,74.0,803109.0,632775.0,18.0,2023,5,2,19,False,False,0,0,685
Chhattisgarh,2023-05-15,1108.0,17554.0,18483.0,266.0,1597137.0,286802.0,9.0,2023,5,2,20,False,False,0,0,627
Chhattisgarh,2023-05-22,1810.0,24531.0,41140.0,87.0,340228.0,1193643.0,9.0,2023,5,2,21,False,False,0,0,652
Chhattisgarh,2023-05-29,1625.0,11990.0,43530.0,148.0,354495.0,195189.0,17.0,2023,5,2,22,True,False,0,0,686
Chhattisgarh,2023-06-05,1032.0,23488.0,21651.0,281.0,329697.0,1264251.0,8.0,2023,6,2,23,False,False,0,0,715
Chhattisgarh,2023-06-12,1302.0,19345.0,51618.0,247.0,1096796.0,346803.0,12.0,2023,6,2,24,False,False,0,0,677
Chhattisgarh,2023-06-19,558.0,9816.0,68679.0,251.0,1867007.0,238233.0,15.0,2023,6,2,25,False,False,0,0,713
Chhattisgarh,2023-06-26,1552.0,27498.0,28455.0,297.0,1188483.0,509834.0,5.0,2023,6,2,26,True,True,0,0,788
Chhattisgarh,2023-07-03,1137.0,13875.0,87189.0,111.0,1544319.0,66399.0,3.0,2023,7,3,27,False,False,0,0,708
Chhattisgarh,2023-07-10,1104.0,5802.0,57445.0,309.0,1607198.0,78129.0,19.0,2023,7,3,28,False,False,0,0,691
Chhattisgarh,2023-07-17,1489.0,28937.0,70939.0,244.0,1156090.0,300552.0,7.0,2023,7,3,29,False,False,0,0,648
Chhattisgarh,2023-07-24,1269.0,27533.0,11893.0,192.0,1171560.0,953268.0,8.0,2023,7,3,30,False,False,0,0,658
Chhattisgarh,2023-07-31,344.0,2911.0,70467.0,206.0,512515.0,1110663.0,14.0,2023,7,3,31,True,False,0,0,726
Chhattisgarh,2023-08-07,700.0,27221.0,34275.0,220.0,1803036.0,379568.0,3.0,2023,8,3,32,False,False,1,1,668
Chhattisgarh,2023-08-14,516.0,28500.0,65652.0,233.0,1493091.0,891435.0,2.0,2023,8,3,33,False,False,1,1,605
Chhattisgarh,2023-08-21,1437.0,25129.0,73559.0,165.0,1644902.0,513311.0,10.0,2023,8,3,34,False,False,1,1,637
Chhattisgarh,2023-08-28,282.0,8767.0,27033.0,129.0,1845680.0,618518.0,22.0,2023,8,3,35,True,False,1,1,671
Chhattisgarh,2023-09-04,558.0,19491.0,27780.0,113.0,702732.0,492023.0,13.0,2023,9,3,36,False,False,0,0,660
Chhattisgarh,2023-09-11,1210.0,16839.0,10999.0,167.0,333745.0,1209963.0,13.0,2023,9,3,37,False,False,0,0,662
Chhattisgarh,2023-09-18,1371.0,19174.0,56835.0,141.0,1622832.0,720260.0,14.0,2023,9,3,38,False,False,0,0,622
Chhattisgarh,2023-09-25,1055.0,19068.0,71019.0,222.0,926328.0,713053.0,19.0,2023,9,3,39,True,True,0,0,750
Chhattisgarh,2023-10-02,1645.0,19717.0,40442.0,348.0,1800260.0,1169142.0,19.0,2023,10,4,40,False,False,1,1,712
Chhattisgarh,2023-10-09,1741.0,16149.0,19522.0,93.0,1325088.0,907866.0,1.0,2023,10,4,41,False,False,1,1,659
Chhattisgarh,2023-10-16,442.0,21179.0,32582.0,157.0,537954.0,252712.0,12.0,2023,10,4,42,False,False,1,1,596
Chhattisgarh,2023-10-23,1797.0,16508.0,39838.0,75.0,713678.0,303543.0,12.0,2023,10,4,43,False,False,1,1,659
Chhattisgarh,2023-10-30,1239.0,1969.0,82955.0,367.0,1173375.0,499537.0,6.0,2023,10,4,44,True,False,1,1,695
Chhattisgarh,2023-11-06,1275.0,2505.0,16417.0,281.0,784781.0,186267.0,22.0,2023,11,4,45,False,False,1,1,663
Chhattisgarh,2023-11-13,381.0,28806.0,34833.0,135.0,582246.0,952717.0,6.0,2023,11,4,46,False,False,1,1,627
Chhattisgarh,2023-11-20,1251.0,27414.0,59597.0,190.0,452693.0,698984.0,19.0,2023,11,4,47,False,False,1,1,676
Chhattisgarh,2023-11-27,1422.0,18189.0,25880.0,288.0,1244221.0,117058.0,3.0,2023,11,4,48,True,False,1,1,703
Chhattisgarh,2023-12-04,1183.0,6475.0,80318.0,362.0,138322.0,576602.0,14.0,2023,12,4,49,False,False,1,1,805
Chhattisgarh,2023-12-11,363.0,23772.0,82381.0,240.0,243556.0,1130673.0,17.0,2023,12,4,50,False,False,1,1,800
Chhattisgarh,2023-12-18,1088.0,5583.0,37929.0,145.0,151562.0,1230097.0,12.0,2023,12,4,51,False,False,1,1,794
Chhattisgarh,2023-12-25,1770.0,12252.0,68659.0,279.0,1396538.0,1300755.0,3.0,2023,12,4,52,True,True,1,1,926
Chhattisgarh,2024-01-01,1419.0,10901.0,69497.0,276.0,127781.0,1250125.0,3.0,2024,1,1,1,False,False,1,1,761
Chhattisgarh,2024-01-08,451.0,1853.0,63271.0,263.0,830676.0,843852.0,14.0,2024,1,1,2,False,False,1,1,713
Chhattisgarh,2024-01-15,1809.0,24500.0,21664.0,74.0,293384.0,1256064.0,20.0,2024,1,1,3,False,False,1,1,718
Chhattisgarh,2024-01-22,1807.0,16027.0,10160.0,282.0,1132152.0,1293896.0,14.0,2024,1,1,4,False,False,1,1,673
Chhattisgarh,2024-01-29,504.0,10512.0,35166.0,66.0,136942.0,879520.0,3.0,2024,1,1,5,True,False,1,1,681
Chhattisgarh,2024-02-05,1546.0,15954.0,17021.0,345.0,121551.0,592849.0,18.0,2024,2,1,6,False,False,0,0,661
Chhattisgarh,2024-02-12,896.0,1500.0,30555.0,338.0,814816.0,1306261.0,11.0,2024,2,1,7,False,False,0,0,683
Chhattisgarh,2024-02-19,1204.0,13954.0,59620.0,237.0,1326795.0,595390.0,3.0,2024,2,1,8,False,False,0,0,698
Chhattisgarh,2024-02-26,959.0,16308.0,55459.0,263.0,272324.0,274630.0,9.0,2024,2,1,9,True,False,0,0,693
Chhattisgarh,2024-03-04,1516.0,11181.0,23592.0,81.0,967784.0,197061.0,5.0,2024,3,1,10,False,False,0,0,654
Chhattisgarh,2024-03-11,1869.0,25166.0,7487.0,336.0,1533587.0,792009.0,22.0,2024,3,1,11,False,False,0,0,674
Chhattisgarh,2024-03-18,1537.0,8619.0,24953.0,145.0,1200452.0,105726.0,21.0,2024,3,1,12,False,False,0,0,669
Chhattisgarh,2024-03-25,1761.0,5427.0,44203.0,142.0,1425539.0,212997.0,3.0,2024,3,1,13,True,True,0,0,821
Chhattisgarh,2024-04-01,1786.0,16535.0,71448.0,283.0,643202.0,375410.0,13.0,2024,4,2,14,False,False,0,0,662
Chhattisgarh,2024-04-08,373.0,26787.0,36672.0,356.0,1770642.0,743478.0,1.0,2024,4,2,15,False,False,0,0,629
Chhattisgarh,2024-04-15,642.0,12195.0,30017.0,216.0,337476.0,676785.0,11.0,2024,4,2,16,False,False,0,0,628
Chhattisgarh,2024-04-22,1416.0,2828.0,52313.0,219.0,1164560.0,719445.0,4.0,2024,4,2,17,False,False,0,0,583
Chhattisgarh,2024-04-29,1198.0,29143.0,12012.0,232.0,858771.0,714910.0,17.0,2024,4,2,18,True,False,0,0,645
Chhattisgarh,2024-05-06,307.0,14162.0,24937.0,151.0,132146.0,1342482.0,3.0,2024,5,2,19,False,False,0,0,626
Chhattisgarh,2024-05-13,381.0,6428.0,9060.0,248.0,1774162.0,340671.0,21.0,2024,5,2,20,False,False,0,0,650
Chhattisgarh,2024-05-20,1083.0,19044.0,50151.0,363.0,1339044.0,671520.0,6.0,2024,5,2,21,False,False,0,0,684
Chhattisgarh,2024-05-27,1242.0,10610.0,43227.0,180.0,485028.0,850519.0,6.0,2024,5,2,22,True,False,0,0,691
Chhattisgarh,2024-06-03,501.0,28227.0,54934.0,303.0,169241.0,413389.0,20.0,2024,6,2,23,False,False,0,0,652
Chhattisgarh,2024-06-10,507.0,9877.0,57839.0,303.0,1291510.0,293755.0,21.0,2024,6,2,24,False,False,0,0,666
Chhattisgarh,2024-06-17,438.0,17178.0,39189.0,328.0,1056164.0,120183.0,3.0,2024,6,2,25,False,False,0,0,686
Chhattisgarh,2024-06-24,1157.0,16984.0,78987.0,288.0,164718.0,480812.0,3.0,2024,6,2,26,True,True,0,0,771
Chhattisgarh,2024-07-01,237.0,8409.0,83133.0,350.0,1849945.0,387888.0,19.0,2024,7,3,27,False,False,0,0,682
Chhattisgarh,2024-07-08,1169.0,15729.0,15307.0,285.0,1367580.0,312465.0,22.0,2024,7,3,28,False,False,0,0,692
Chhattisgarh,2024-07-15,1010.0,4608.0,83290.0,367.0,907780.0,409933.0,12.0,2024,7,3,29,False,False,0,0,672
Chhattisgarh,2024-07-22,993.0,19846.0,22520.0,285.0,504186.0,958696.0,4.0,2024,7,3,30,False,False,0,0,676
Chhattisgarh,2024-07-29,1346.0,23112.0,26866.0,324.0,562881.0,1127502.0,4.0,2024,7,3,31,True,False,0,0,689
Chhattisgarh,2024-08-05,1087.0,28575.0,50503.0,340.0,887730.0,726378.0,6.0,2024,8,3,32,False,False,1,1,681
Chhattisgarh,2024-08-12,1425.0,10784.0,8469.0,370.0,177875.0,145836.0,15.0,2024,8,3,33,False,False,1,1,645
Chhattisgarh,2024-08-19,1485.0,9628.0,36585.0,247.0,736955.0,1009570.0,3.0,2024,8,3,34,False,False,1,1,648
Chhattisgarh,2024-08-26,1743.0,17141.0,22345.0,284.0,466417.0,256076.0,15.0,2024,8,3,35,True,False,1,1,687
Chhattisgarh,2024-09-02,1544.0,21244.0,46533.0,365.0,278112.0,133849.0,18.0,2024,9,3,36,False,False,0,0,647
Chhattisgarh,2024-09-09,1079.0,29785.0,74433.0,180.0,301623.0,793314.0,4.0,2024,9,3,37,False,False,0,0,613
Chhattisgarh,2024-09-16,1037.0,2213.0,83626.0,97.0,697047.0,608717.0,22.0,2024,9,3,38,False,False,0,0,669
